,cond,choiceType,prime,target,effect,corrResp,resp,pos,block,fixTime,ifcorr,RT,soa_rating,rating_RT,ITI,saveTime
1,comp,Free,prime_right.png,target_both.png,,dl,l,250.0,1,103,True,0.215525451861,0,0.0,26.0,0.00183477880063
2,comp,Free,prime_left.png,target_both.png,,dl,d,-250.0,1,144,True,0.243892747552,0,0.0,40.0,0.0019879003363
3,incomp,Cued,prime_left.png,target_right.png,,l,l,250.0,1,124,False,0.182233001979,0,0.0,63.0,0.00178654551689
4,comp,Cued,prime_right.png,target_right.png,,l,d,250.0,1,114,False,0.282736235905,0,0.0,66.0,0.00177008495183
5,comp,Free,prime_right.png,target_both.png,,dl,l,250.0,1,115,True,0.106842848306,0,0.0,30.0,0.00193775303336
6,comp,Cued,prime_left.png,target_left.png,,d,d,250.0,1,117,True,0.483388227403,0,0.0,49.0,0.00195574481376
7,comp,Free,prime_right.png,target_both.png,,dl,l,-250.0,1,101,True,0.121690278008,0,0.0,45.0,0.0017543899944
8,comp,Free,prime_right.png,target_both.png,,dl,l,-250.0,1,109,True,0.280210878979,0,0.0,28.0,0.00186463750003
9,comp,Cued,prime_right.png,target_right.png,,l,l,250.0,1,113,True,0.152838260784,0,0.0,50.0,0.00196876014428
10,incomp,Free,prime_right.png,target_both.png,,dl,d,250.0,1,147,False,0.131100361979,0,0.0,26.0,0.00179305318215
11,incomp,Free,prime_left.png,target_both.png,,dl,l,250.0,1,141,False,0.245320223067,0,0.0,34.0,0.00175362438677
12,comp,Free,prime_right.png,target_both.png,,dl,l,250.0,1,146,True,0.407559380531,0,0.0,47.0,0.00179305318221
13,comp,Cued,prime_right.png,target_right.png,,l,l,-250.0,1,103,True,0.558131825392,0,0.0,49.0,0.00177238177486
14,comp,Cued,prime_left.png,target_left.png,,d,l,-250.0,1,133,False,0.356218112441,0,0.0,73.0,0.00181449019721
15,comp,Cued,prime_right.png,target_right.png,,l,l,250.0,1,110,True,0.242337415554,0,0.0,25.0,0.00173295297941
16,comp,Free,prime_left.png,target_both.png,,dl,d,-250.0,1,142,True,0.242290713485,0,0.0,65.0,0.001795732809
17,incomp,Cued,prime_left.png,target_right.png,,l,l,250.0,1,141,False,0.272281097453,0,0.0,63.0,0.00199249398236
18,incomp,Cued,prime_right.png,target_left.png,,d,d,250.0,1,113,False,0.284988653694,0,0.0,25.0,0.0020904917651
19,incomp,Free,prime_left.png,target_both.png,,dl,l,250.0,1,144,False,0.516895813044,0,0.0,36.0,0.00189258218029
20,comp,Free,prime_left.png,target_both.png,,dl,d,-250.0,1,106,True,0.27765528055,0,0.0,51.0,0.00175898364057
21,comp,Free,prime_right.png,target_both.png,,dl,l,250.0,1,134,True,0.0295704481559,0,0.0,55.0,0.00202120427025
22,incomp,Cued,prime_left.png,target_right.png,,l,l,250.0,1,123,False,0.125930978937,0,0.0,53.0,0.00181142776637
23,incomp,Cued,prime_left.png,target_right.png,,l,l,-250.0,1,117,False,0.444480810809,0,0.0,53.0,0.00199555641302
24,comp,Cued,prime_left.png,target_left.png,,d,d,250.0,1,134,True,0.544651005396,0,0.0,50.0,0.00215709963322
25,comp,Cued,prime_right.png,target_right.png,,l,l,250.0,1,126,True,0.270592166915,0,0.0,48.0,0.00179841243585
26,comp,Cued,prime_right.png,target_right.png,,l,l,-250.0,1,120,True,0.106976446846,0,0.0,48.0,0.00187612161517
27,comp,Free,prime_left.png,target_both.png,,dl,d,250.0,1,101,True,0.279522597676,0,0.0,69.0,0.00179726402439
28,incomp,Cued,prime_left.png,target_right.png,,l,l,-250.0,1,140,False,0.247715809492,0,0.0,47.0,0.00180568570886
29,incomp,Cued,prime_left.png,target_right.png,,l,l,-250.0,1,147,False,0.269924174216,0,0.0,31.0,0.00178233467466
30,comp,Cued,prime_left.png,target_left.png,,d,d,-250.0,1,105,True,0.0903156753575,0,0.0,42.0,0.00178080345938
31,comp,Cued,prime_left.png,target_left.png,,d,d,250.0,1,101,True,0.316519440311,0,0.0,41.0,0.00179075635913
32,comp,Cued,prime_left.png,target_left.png,,d,d,-250.0,1,107,True,0.128817702686,0,0.0,63.0,0.00183439599687
33,incomp,Free,prime_left.png,target_both.png,,dl,l,250.0,1,131,False,0.589234637316,0,0.0,61.0,0.00178731112464
34,incomp,Free,prime_left.png,target_both.png,,dl,l,-250.0,1,108,False,0.327247900704,0,0.0,43.0,0.0017685537365
35,comp,Free,prime_right.png,target_both.png,,dl,l,-250.0,1,100,True,0.299677602607,0,0.0,50.0,0.00179879523978
36,comp,Cued,prime_right.png,target_right.png,,l,l,-250.0,1,123,True,0.255985138024,0,0.0,67.0,0.00179458439743
37,incomp,Free,prime_left.png,target_both.png,,dl,l,-250.0,1,136,False,0.0982592378223,0,0.0,62.0,0.00181219337412
38,incomp,Cued,prime_left.png,target_right.png,,l,l,-250.0,1,128,False,0.212419381512,0,0.0,65.0,0.00178424869387
39,incomp,Free,prime_right.png,target_both.png,,dl,d,250.0,1,124,False,0.610787259064,0,0.0,25.0,0.00185123936569
40,incomp,Cued,prime_left.png,target_right.png,,l,l,250.0,1,142,False,0.180795573562,0,0.0,38.0,0.0018263571161
41,incomp,Free,prime_left.png,target_both.png,,dl,l,-250.0,1,107,False,0.361527984493,0,0.0,62.0,0.00202082146643
42,incomp,Free,prime_right.png,target_both.png,,dl,d,250.0,1,138,False,0.203463302892,0,0.0,49.0,0.00184396609268
43,comp,Cued,prime_left.png,target_left.png,,d,l,250.0,1,132,False,0.555731262518,0,0.0,65.0,0.00181602141242
44,incomp,Cued,prime_right.png,target_left.png,,d,d,-250.0,1,147,False,0.567892557681,0,0.0,35.0,0.00181449019715
45,incomp,Free,prime_left.png,target_both.png,,dl,l,250.0,1,123,False,0.339891528704,0,0.0,29.0,0.00199593921684
46,comp,Cued,prime_right.png,target_right.png,,l,l,250.0,1,128,True,0.0354491667122,0,0.0,52.0,0.00204149287379
47,comp,Free,prime_right.png,target_both.png,,dl,l,250.0,1,106,True,0.412168338754,0,0.0,39.0,0.001845880112
48,comp,Free,prime_right.png,target_both.png,,dl,l,-250.0,1,149,True,0.268181651139,0,0.0,35.0,0.0019358390141
49,comp,Cued,prime_right.png,target_right.png,,l,l,-250.0,1,130,True,0.102635068506,0,0.0,70.0,0.00184702852346
50,comp,Cued,prime_left.png,target_left.png,,d,d,-250.0,1,140,True,0.368718571804,0,0.0,57.0,0.00180185767056
51,comp,Free,prime_right.png,target_both.png,,dl,l,250.0,1,146,True,0.347418217788,0,0.0,29.0,0.00183056795834
52,comp,Free,prime_left.png,target_both.png,,dl,d,250.0,1,121,True,0.317318351922,0,0.0,69.0,0.00194464350238
53,comp,Free,prime_left.png,target_both.png,,dl,d,250.0,1,122,True,0.291367696868,0,0.0,43.0,0.00196416649828
54,comp,Free,prime_right.png,target_both.png,,dl,l,-250.0,1,133,True,0.267867369189,0,0.0,41.0,0.00179458439754
55,comp,Free,prime_right.png,target_both.png,,dl,l,-250.0,1,137,True,0.388186061041,0,0.0,53.0,0.00201278258589
56,incomp,Cued,prime_right.png,target_left.png,,d,d,-250.0,1,126,False,0.33823092565,0,0.0,53.0,0.00195229957922
57,incomp,Free,prime_right.png,target_both.png,,dl,d,-250.0,1,143,False,0.280335673031,0,0.0,37.0,0.00195038556001
58,comp,Free,prime_right.png,target_both.png,,dl,l,250.0,1,126,True,0.684811185834,0,0.0,31.0,0.00187152796912
59,incomp,Free,prime_left.png,target_both.png,cross,dl,NoResp,250.0,1,107,False,,0,0.0,61.0,0.00200780613579
60,incomp,Free,prime_left.png,target_both.png,,dl,l,250.0,1,150,False,1.00448033613,0,0.0,48.0,0.00190100386476
61,comp,Free,prime_left.png,target_both.png,,dl,d,250.0,1,117,True,0.325790183684,0,0.0,58.0,0.00207364839628
62,comp,Free,prime_right.png,target_both.png,,dl,l,-250.0,1,119,True,0.590087907073,0,0.0,24.0,0.00181678702018
63,incomp,Cued,prime_right.png,target_left.png,,d,d,-250.0,1,104,False,0.314509720155,0,0.0,40.0,0.00186999675384
64,incomp,Free,prime_left.png,target_both.png,,dl,l,-250.0,1,120,False,0.207184921816,0,0.0,27.0,0.00227347200018
65,incomp,Free,prime_left.png,target_both.png,,dl,l,-250.0,1,110,False,0.295306748373,0,0.0,58.0,0.00187420759607
66,incomp,Cued,prime_right.png,target_left.png,,d,d,250.0,1,127,False,0.010315415052,0,0.0,56.0,0.00194655752159
67,comp,Free,prime_left.png,target_both.png,,dl,d,-250.0,1,122,True,0.600120047284,0,0.0,55.0,0.00184511450425
68,comp,Cued,prime_right.png,target_right.png,,l,l,-250.0,1,128,True,0.23618078141,0,0.0,53.0,0.00209317139206
69,incomp,Cued,prime_right.png,target_left.png,,d,d,250.0,1,111,False,0.760633142238,0,0.0,71.0,0.00201010295893
70,incomp,Cued,prime_left.png,target_right.png,,l,l,-250.0,1,120,False,0.71641968163,0,0.0,61.0,0.00185085656187
71,comp,Free,prime_right.png,target_both.png,,dl,l,-250.0,1,142,True,0.714408047455,0,0.0,37.0,0.00190368349161
72,incomp,Cued,prime_right.png,target_left.png,,d,d,-250.0,1,108,False,0.45254763611,0,0.0,30.0,0.00185698142332
73,incomp,Free,prime_left.png,target_both.png,,dl,l,-250.0,1,150,False,0.324774605099,0,0.0,47.0,0.001971822575
74,comp,Cued,prime_left.png,target_left.png,,d,d,-250.0,1,122,True,0.0103230711284,0,0.0,59.0,0.00183937244674
75,incomp,Cued,prime_right.png,target_left.png,,d,d,250.0,1,145,False,0.499233243911,0,0.0,53.0,0.00195076836383
76,comp,Free,prime_right.png,target_both.png,,dl,l,-250.0,1,143,True,0.0887859912173,0,0.0,25.0,0.00183439599687
77,comp,Cued,prime_left.png,target_left.png,,d,d,250.0,1,114,True,0.491708468846,0,0.0,43.0,0.00208934335365
78,incomp,Cued,prime_left.png,target_right.png,,l,l,250.0,1,100,False,0.557781177075,0,0.0,31.0,0.0020705859655
79,incomp,Cued,prime_right.png,target_left.png,,d,d,-250.0,1,117,False,0.0102828767249,0,0.0,46.0,0.00186655151924
80,incomp,Cued,prime_right.png,target_left.png,,d,d,250.0,1,148,False,0.532414680681,0,0.0,43.0,
